employee_id,age,gender,country,department,job_role,education_level,school_tier,parental_status,accented_name_flag,contracted_hours_weekly,years_at_company,manager_level,remote_ratio,performance_rating,engagement_score,training_hours,internal_mobility_count,promotion_last_3y,absenteeism_days,overtime_hours,manager_favoritism_score,visibility_score,psychological_safety_score,salary,bonus,stock_options,attrition
EMP_101831,33,Female,Spain,IT,Backend Developer,Master,Tier 2,Parent,0,35,0,2,25,2.7595063879362445,75.4299495685697,42,1,1,7,28,60.0,70.1,75.02776425133344,75421.0,9640,6653,0
EMP_101832,46,Male,Germany,IT,Frontend Developer,Master,Tier 2,Parent,0,35,1,0,75,4.464971667400073,86.90217432452846,49,0,0,7,31,44.9,66.7,51.48994841299441,48323.0,5953,2786,0
EMP_101833,30,Female,France,Finance,Controller,Bachelor,Tier 3,Parent,0,28,4,0,75,3.507695602283288,90.03865939128586,30,1,0,23,24,69.1,71.8,59.95763991330406,67684.0,200,1526,0
EMP_101834,29,Female,USA,Sales,Business Developer,Bachelor,Tier 2,No Children,0,28,2,0,50,2.874433548020026,72.01848774222532,34,1,0,8,6,52.9,54.6,61.23263951700825,47924.0,0,0,0
EMP_101835,58,Female,France,HR,HRBP,Master,Tier 2,No Children,0,35,5,2,0,3.299006409087498,87.46007481354434,54,1,0,1,27,58.4,74.3,63.7005996376787,82164.0,9712,11164,0
EMP_101836,32,Female,Germany,Customer Support,Customer Success Manager,Master,Tier 3,Parent,0,28,5,1,100,3.834657000324668,46.60058348083518,23,2,1,17,26,59.4,74.5,54.44087259328512,62690.0,3901,1314,0
EMP_101837,47,Male,Spain,HR,Recruiter,Master,Tier 3,No Children,1,35,11,1,75,4.76037469898583,86.5884915766584,31,1,0,3,20,56.2,56.8,61.19036586709212,200487.0,3595,7141,0
EMP_101838,32,Female,Spain,Finance,Financial Analyst,Master,Tier 2,No Children,0,28,11,0,100,3.1131539783845006,58.59838928661563,56,1,1,6,10,59.0,47.9,76.85074199408253,65538.0,3024,0,0
EMP_101839,45,Male,USA,Sales,Sales Executive,Bachelor,Tier 1,No Children,0,28,0,0,50,3.025266160541539,50.41971632798466,24,2,0,8,25,67.9,65.0,62.9642575331369,57092.0,7770,7541,0
EMP_101840,27,Male,Canada,Operations,Operations Manager,Master,Tier 1,Parent,0,35,6,0,75,5.0,83.9300592208377,53,0,0,3,18,66.8,48.7,63.60978100574175,66611.0,5214,1872,0
EMP_101841,57,Male,UK,Data,Data Analyst,Master,Tier 2,No Children,1,35,5,0,75,4.174438450240366,83.80982480533896,4,2,0,0,11,66.6,53.6,77.62990923601019,65308.0,3086,0,0
EMP_101842,44,Female,Canada,HR,Recruiter,Master,Tier 1,No Children,1,35,4,1,50,3.3939173841147325,54.04893377696013,66,0,0,2,20,40.9,76.3,65.66992196689537,65861.0,6328,5403,0
EMP_101843,43,Female,France,Data,Data Analyst,Master,Tier 2,Parent,0,28,7,2,100,4.178255407981693,74.14193468535137,19,2,0,5,19,50.4,71.6,65.85995969873977,92226.0,11678,10783,0
EMP_101844,31,Male,France,Operations,Operations Manager,Bachelor,Tier 2,No Children,0,35,4,1,75,3.1045201301526575,72.32345785161354,17,0,1,0,20,42.4,49.9,68.52716244785418,72701.0,3757,9896,0
EMP_101845,47,Female,UK,Marketing,Growth Manager,Master,Tier 1,Parent,0,35,12,1,25,3.335872117003154,42.41613621294337,36,1,0,12,25,59.3,62.7,72.29001182758627,69338.0,3885,5376,0
EMP_101846,35,Male,Germany,Operations,Operations Manager,Bachelor,Tier 3,Parent,0,35,11,2,0,3.7403678834904635,60.86653911137954,55,2,0,0,25,57.4,84.1,73.95733657992974,93480.0,8639,12280,0
EMP_101847,43,Male,France,IT,Cloud Engineer,Master,Tier 1,No Children,1,35,7,0,25,4.347069988432537,65.25931179864082,28,1,0,5,0,58.0,49.4,61.338417698498084,65408.0,6463,0,0
EMP_101848,24,Male,France,Sales,Business Developer,Master,Tier 2,No Children,0,35,3,0,50,4.635861446126552,73.11488668500836,22,1,1,4,27,63.7,67.7,54.04227863728054,53552.0,9320,0,0
EMP_101849,44,Non-Binary,USA,Marketing,Content Specialist,Master,Tier 2,Parent,0,35,0,0,50,3.201880207898742,57.76956744736998,39,0,1,8,28,61.7,57.0,63.39063051263033,55537.0,5442,3720,0
EMP_101850,43,Male,USA,HR,Recruiter,Master,Tier 2,No Children,0,35,13,0,75,3.154951586944323,50.19897766433651,61,1,0,1,22,68.1,49.8,53.231004057480945,80153.0,7231,2389,0
EMP_101851,41,Male,France,Finance,Financial Analyst,Master,Tier 2,No Children,0,35,8,0,50,4.287676201693878,77.79609939841593,18,0,0,0,2,66.1,72.1,66.05901645007273,60242.0,4628,0,0
EMP_101852,33,Female,USA,Operations,Supply Coordinator,Master,Tier 2,No Children,1,35,3,2,50,3.3400086547704038,57.92157567302375,38,0,0,7,15,74.5,63.7,59.823549782311126,70731.0,9922,11989,0
EMP_101853,33,Male,UK,Data,ML Engineer,Bachelor,Tier 1,No Children,0,35,0,0,50,3.1318770476183224,85.10647153969937,24,0,1,6,12,69.6,72.8,62.345983938056634,51604.0,3233,4012,0
EMP_101854,46,Female,Germany,Sales,Account Manager,Master,Tier 2,No Children,0,28,8,0,50,2.7682273513568556,91.48741852112859,15,1,1,9,42,77.9,44.1,65.31210817956969,61693.0,6876,0,0
EMP_101855,48,Female,France,HR,Recruiter,Bachelor,Tier 3,No Children,1,35,5,2,0,3.5136772414783484,77.17658427613051,10,2,0,5,39,74.1,81.4,59.30864871132352,79997.0,6096,13433,0
EMP_101856,26,Male,USA,Customer Support,Support Agent,Bachelor,Tier 3,Parent,1,35,0,1,50,2.4641670157541817,67.82419499580807,27,3,0,2,17,65.9,76.3,65.2548068553803,33134.0,1229,0,0
EMP_101857,40,Male,France,Operations,Supply Coordinator,PhD,Tier 3,No Children,0,35,0,0,75,3.340362396659159,69.32832449151815,32,0,0,4,12,67.7,72.1,67.06631011703894,50243.0,8714,1207,0
EMP_101858,42,Female,Canada,Operations,Supply Coordinator,Master,Tier 2,Parent,0,35,1,1,75,2.7665825833805333,77.37542569957662,0,2,0,0,11,48.3,67.4,66.69214181318232,50037.0,5577,1922,0
EMP_101859,42,Female,UK,HR,HRBP,Master,Tier 2,No Children,0,28,7,0,50,3.1957600793122407,84.13679121658478,41,1,0,4,26,44.7,56.3,78.11682625159972,53788.0,5409,1874,0
EMP_101860,27,Female,UK,Finance,Controller,Bachelor,Tier 3,Parent,0,28,6,1,25,2.882715743271628,74.18644768441472,51,4,0,8,20,35.2,83.3,56.245245200973045,70388.0,1677,3467,0
EMP_101861,32,Female,USA,Finance,Accountant,Bachelor,Tier 1,No Children,0,28,11,0,100,3.7171725019173514,60.051717514483215,44,2,0,11,0,61.7,59.5,83.59344911644286,69720.0,2863,2670,0
EMP_101862,49,Female,France,Finance,Financial Analyst,Master,Tier 2,Parent,1,35,5,1,75,3.5820555462705403,80.90253354503082,69,0,0,9,25,68.6,62.0,54.600178949614744,71461.0,4582,13147,0
EMP_101863,38,Female,Spain,Sales,Account Manager,Master,Tier 1,No Children,0,35,12,0,0,3.681135660498399,71.67090101226891,0,0,0,4,0,51.2,68.7,69.28247576612172,77811.0,620,0,0
EMP_101864,35,Female,Canada,Data,Data Scientist,Master,Tier 2,Parent,0,35,3,1,50,2.753070507898583,52.93459193502928,29,1,0,12,40,57.4,61.4,73.66231145367196,70574.0,5685,12172,0
EMP_101865,44,Male,Spain,Operations,Supply Coordinator,Master,Tier 3,Parent,0,35,8,1,50,3.975069682869936,63.02230868963825,42,4,0,0,6,54.3,59.6,80.56520233225058,81405.0,8441,2020,0
EMP_101866,29,Male,Spain,Marketing,SEO Manager,Master,Tier 2,No Children,0,35,8,0,25,2.2604987977715174,58.58635656401928,31,1,0,0,27,62.6,64.6,71.55752940077782,57167.0,254,2542,0
EMP_101867,29,Female,Canada,Marketing,Content Specialist,Master,Tier 2,Parent,0,28,1,0,50,2.0708947915609532,98.91198789401321,30,2,0,8,29,64.1,62.2,77.22311072969408,45790.0,4004,2091,0
EMP_101868,35,Female,Germany,IT,Frontend Developer,Master,Tier 2,No Children,0,35,6,0,50,4.6563121262171006,54.361833291102954,21,0,0,5,42,61.3,56.2,55.49983249302709,61967.0,5969,0,0
EMP_101869,22,Male,UK,Marketing,Content Specialist,Master,Tier 2,No Children,0,28,1,0,100,4.295845836246075,77.91327245561703,10,3,0,12,19,69.1,59.9,33.61891888124073,53233.0,4633,738,0
EMP_101870,36,Male,France,HR,Recruiter,Bachelor,Tier 1,Parent,0,35,0,0,75,3.958868694264898,88.58505624710321,20,4,1,8,36,41.9,55.3,43.7762423788253,32627.0,1045,0,0
EMP_101871,48,Male,Canada,Finance,Financial Analyst,Master,Tier 2,No Children,0,35,13,0,50,3.2929385767717476,,46,0,0,5,11,69.9,55.5,71.73729508944541,77940.0,6036,207,0
EMP_101872,36,Female,Canada,Marketing,SEO Manager,PhD,Tier 2,No Children,0,35,6,0,25,5.0,70.00686523718063,16,2,0,4,5,76.7,70.6,66.95221294968326,53375.0,220,1364,0
EMP_101873,39,Female,Canada,Data,Data Scientist,Master,Tier 1,Parent,0,35,0,0,25,3.1894458585120242,63.2128944483473,31,2,1,0,15,41.1,65.2,55.76294202902146,54569.0,4807,0,0
EMP_101874,46,Male,USA,IT,Backend Developer,Master,Tier 3,Parent,0,35,7,0,25,2.3045267198334916,78.19676538072294,50,1,0,3,35,64.4,68.9,70.60770703451843,58832.0,7412,1920,0
EMP_101875,49,Female,France,HR,Recruiter,Bachelor,Tier 2,No Children,0,35,13,0,100,3.4444055734374475,65.93779305648751,58,3,0,12,7,48.0,43.7,84.55047678991556,53266.0,4624,7492,0
EMP_101876,51,Female,France,Marketing,Content Specialist,Bachelor,Tier 2,No Children,0,28,6,0,100,3.9811723731436617,91.88890441757209,0,3,0,17,12,55.2,44.0,50.77069013094617,51376.0,5064,0,0
EMP_101877,40,Female,UK,Sales,Account Manager,Master,Tier 2,No Children,1,28,10,0,100,4.3405036500714775,50.19202171114482,65,0,0,9,33,49.5,48.5,65.66768790339482,73101.0,4511,0,0
EMP_101878,31,Female,Germany,IT,Frontend Developer,Master,Tier 2,No Children,1,35,5,0,100,4.393705235894702,72.08679951938765,31,1,0,3,10,68.4,49.7,67.60913444118327,59153.0,4216,0,0
EMP_101879,44,Male,USA,Finance,Financial Analyst,Bachelor,Tier 3,No Children,0,35,12,0,100,2.4970453945085778,86.59659644962844,64,1,0,8,0,51.5,71.0,73.70440487667487,68153.0,6083,0,0
EMP_101880,31,Female,UK,Sales,Business Developer,Bachelor,Tier 3,Parent,1,28,0,0,0,2.8644566713509017,93.24559115614237,44,1,0,10,19,72.3,58.0,56.236066519569576,45269.0,367,0,0
EMP_101881,47,Non-Binary,Canada,HR,Talent Manager,PhD,Tier 2,Parent,0,35,13,1,75,3.6663874591947603,65.456360384318,3,1,0,8,15,63.3,65.2,63.226119813123226,70026.0,2514,2384,0
EMP_101882,55,Male,USA,IT,Cloud Engineer,PhD,Tier 3,Parent,1,28,3,0,25,3.3883608044911515,49.80332798674579,17,0,1,8,20,64.8,71.6,53.77422630357992,59221.0,5481,0,0
EMP_101883,30,Female,Germany,IT,Frontend Developer,Bachelor,Tier 3,Parent,0,28,9,0,50,3.789033120624227,56.596818860794656,39,2,0,8,10,55.8,66.7,91.65023075823541,62216.0,0,0,0
EMP_101884,38,Female,Germany,IT,Frontend Developer,Master,Tier 2,Parent,0,28,6,0,0,3.1609259683517585,52.92306289975584,35,1,0,8,34,57.3,75.3,56.95899896221514,48673.0,5855,968,0
EMP_101885,44,Female,UK,Sales,Sales Executive,Bachelor,Tier 1,No Children,0,28,1,0,25,2.9388462904546553,85.87636795171207,94,3,0,17,7,34.5,60.0,57.809125363286086,59477.0,4230,2482,0
EMP_101886,37,Non-Binary,UK,IT,DevOps Engineer,Master,Tier 3,No Children,0,35,13,1,50,2.893905790322318,63.85633947237682,14,3,0,3,35,74.7,75.1,69.09888877544164,86368.0,12090,844,0
EMP_101887,22,Female,Canada,Sales,Business Developer,Master,Tier 2,No Children,0,28,1,0,75,2.4066192557892725,55.43631595513237,64,3,0,4,17,55.0,58.8,51.80457828211995,46012.0,2332,0,0
EMP_101888,39,Male,France,Marketing,SEO Manager,Master,Tier 2,Parent,0,35,7,0,50,3.554191780213825,53.18402778935492,31,0,0,4,11,69.0,56.9,59.543902462163,52851.0,3410,0,0
EMP_101889,29,Female,UK,Sales,Business Developer,Master,Tier 2,No Children,0,35,8,0,0,2.120616183860294,59.562766931629355,60,0,0,4,34,51.0,66.6,53.16489100857417,71381.0,6574,2777,0
EMP_101890,29,Female,USA,Finance,Controller,Bachelor,Tier 2,No Children,0,28,3,2,50,4.069661602555273,76.19146280487436,40,0,0,4,40,61.8,71.2,51.80667358324834,71822.0,3073,4007,0
EMP_101891,28,Male,UK,Data,Data Analyst,Bachelor,Tier 2,Parent,1,35,0,0,50,3.910953862378118,76.6789901826152,67,2,0,6,36,70.2,70.6,67.71228551757432,58457.0,4468,0,0
EMP_101892,32,Male,Germany,Data,ML Engineer,Bachelor,Tier 3,Parent,0,35,6,2,25,4.062674521697725,75.23972165336366,46,2,0,13,39,55.1,91.4,73.31907380846748,93325.0,11069,11986,0
EMP_101893,24,Male,France,Customer Support,Support Agent,Bachelor,Tier 2,No Children,1,35,1,1,50,3.600023083971274,40.660766085098814,9,1,0,2,14,79.4,68.2,63.426410041636494,41838.0,1810,2087,0
EMP_101894,48,Male,Spain,Finance,Accountant,Master,Tier 3,No Children,0,28,4,1,25,3.1639554454937437,50.75347181964773,48,1,0,6,40,66.8,66.3,71.84086369123982,77381.0,8982,6837,0
EMP_101895,48,Non-Binary,UK,Marketing,Growth Manager,Master,Tier 3,No Children,0,35,9,0,100,3.734305769981098,53.63441340823933,38,1,1,0,24,63.4,64.8,55.78536513998139,64261.0,6880,1851,0
EMP_101896,46,Male,Spain,HR,HRBP,Master,Tier 2,Parent,0,35,0,2,50,3.0852507915165273,89.40141910457228,25,2,0,12,23,50.8,68.8,37.16586195185894,67102.0,6669,11474,0
EMP_101897,44,Female,Canada,Marketing,Growth Manager,Master,Tier 2,Parent,0,35,12,0,25,3.8990601472735267,,37,0,0,7,3,48.6,72.3,77.15821223097302,194931.0,9105,1723,0
EMP_101898,48,Male,USA,Sales,Sales Executive,Master,Tier 2,Parent,0,35,1,1,100,3.221315150792622,64.07889466760878,35,0,0,6,15,57.4,62.2,63.4366138152932,61971.0,1332,2259,0
EMP_101899,38,Female,Canada,Sales,Sales Executive,Master,Tier 3,No Children,0,28,8,0,50,3.6594195876977826,70.36102268812937,21,0,1,13,4,62.5,56.4,57.01385123007354,61293.0,2961,0,0
EMP_101900,28,Male,France,Sales,Account Manager,Master,Tier 1,Parent,0,35,0,0,100,4.3843233391431955,58.768436437780075,18,3,0,3,23,54.5,67.1,82.31066278335324,57831.0,7481,0,0
EMP_101901,24,Male,Germany,Sales,Sales Executive,Master,Tier 3,No Children,0,28,3,0,100,2.8514265405482018,61.94115288347874,10,0,1,8,0,71.5,59.2,80.42774572286974,54583.0,5434,0,0
EMP_101902,37,Male,Canada,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,35,1,0,25,3.4039761512977535,78.14085583173896,11,3,1,2,10,68.8,58.2,79.17807573786818,35322.0,2578,322,0
EMP_101903,34,Male,Canada,HR,HRBP,Master,Tier 3,Parent,0,28,3,1,0,2.337548971314219,79.59741803869842,24,0,0,13,22,73.0,69.2,82.93017665418684,65383.0,10204,5598,0
EMP_101904,30,Male,UK,Operations,Operations Manager,Master,Tier 1,No Children,0,35,4,1,100,3.4421839492660253,88.06470220917011,56,1,1,2,31,52.5,64.6,63.8525825520081,68665.0,3442,2921,0
EMP_101905,22,Male,Germany,Finance,Accountant,PhD,Tier 2,Parent,0,35,1,0,0,3.0432055310717363,68.82840324670686,51,0,0,5,0,46.8,65.9,70.72007080728069,49254.0,0,2325,0
EMP_101906,29,Male,USA,Operations,Supply Coordinator,PhD,Tier 3,Parent,0,35,3,0,100,2.891378492128122,80.2173199038424,6,2,0,9,20,56.1,60.5,61.73439302766525,42650.0,3180,2404,0
EMP_101907,40,Female,USA,Marketing,Growth Manager,Master,Tier 2,No Children,0,35,5,0,25,3.2366834925036256,59.5391616296049,53,1,1,2,32,74.7,62.2,54.65378216187905,35600.0,0,0,0
EMP_101908,45,Female,Canada,HR,HRBP,Bachelor,Tier 3,Parent,0,28,9,3,50,3.77655303370689,64.65218628873106,40,0,0,11,46,69.2,67.4,38.00204529302185,87924.0,4632,10060,0
EMP_101909,32,Male,USA,HR,Talent Manager,Master,Tier 3,No Children,0,28,11,1,50,3.7200566356732327,45.2106339848785,60,1,0,11,29,61.6,78.1,74.03800804619567,85741.0,4489,4699,0
EMP_101910,34,Male,Spain,Finance,Financial Analyst,Master,Tier 3,Parent,0,35,13,1,50,3.0439937973005,81.98426600167713,14,2,0,7,36,63.2,60.3,72.58857445708617,90206.0,4061,12542,0
EMP_101911,31,Female,Germany,HR,Recruiter,Master,Tier 2,No Children,0,35,10,1,0,3.5814256096024772,63.835132909071596,24,0,0,6,31,55.1,76.0,96.50614489057577,72061.0,8662,2125,0
EMP_101912,23,Non-Binary,France,HR,Recruiter,Master,Tier 1,Parent,0,35,2,0,50,4.423118545964626,57.675622823551144,54,0,0,5,36,55.5,57.9,52.62770248315843,44388.0,4136,1915,0
EMP_101913,29,Female,Spain,Data,ML Engineer,Master,Tier 1,Parent,0,28,1,1,0,3.744195650645045,68.67108742899141,59,0,0,8,38,57.8,74.1,68.10029952594739,74294.0,5855,4165,0
EMP_101914,32,Male,France,HR,Talent Manager,Bachelor,Tier 3,Parent,1,35,0,0,25,4.64589432351297,84.00861771269686,61,0,0,7,14,59.6,80.3,78.76661469273881,36951.0,5888,0,0
EMP_101915,38,Female,UK,Marketing,Growth Manager,Master,Tier 2,Parent,0,35,10,0,100,4.420583280524049,40.04975199610902,0,0,0,7,3,44.7,53.2,91.86485452907556,60547.0,7003,1513,0
EMP_101916,25,Male,Canada,Sales,Account Manager,Bachelor,Tier 2,No Children,1,35,4,0,25,3.565773202580285,73.70714370696528,55,0,0,0,10,66.2,69.5,74.29054040248339,56529.0,9415,0,0
EMP_101917,29,Male,Germany,Sales,Sales Executive,Bachelor,Tier 1,No Children,0,35,0,0,75,3.9200508626052306,53.53570077116889,31,1,1,15,14,69.9,49.2,60.61341520969493,51272.0,0,142,0
EMP_101918,22,Female,Germany,Data,ML Engineer,Master,Tier 2,Parent,0,35,1,0,50,4.917526945247809,84.07608728267351,20,2,0,13,16,58.5,63.2,56.916991064671905,,3718,0,0
EMP_101919,22,Female,USA,IT,Frontend Developer,Master,Tier 2,No Children,0,28,1,1,50,3.1786186070098044,51.405473545253074,54,1,0,12,34,62.5,82.8,54.595637820767216,63068.0,7582,2150,1
EMP_101920,44,Female,Germany,Finance,Accountant,Master,Tier 1,No Children,0,28,11,3,75,4.069540665243799,68.6013650356452,43,0,0,12,34,54.2,66.1,59.56709638987085,95984.0,9542,19586,0
EMP_101921,41,Non-Binary,France,Finance,Accountant,Master,Tier 3,Parent,0,35,0,0,50,2.956724390032357,50.12713788839116,32,0,0,6,17,66.1,73.4,68.22363949536444,47059.0,688,6127,0
EMP_101922,34,Female,Canada,Marketing,SEO Manager,PhD,Tier 3,No Children,0,35,13,0,50,3.5881324773956687,88.16201229871557,4,0,1,1,22,64.2,69.6,58.934083473971455,50434.0,5225,0,0
EMP_101923,44,Male,USA,Customer Support,Support Agent,PhD,Tier 1,No Children,0,35,9,2,50,2.480709217639726,81.69007493497608,23,4,1,0,44,74.5,74.5,61.236065443041056,77651.0,4505,11603,0
EMP_101924,28,Female,Germany,Customer Support,Customer Success Manager,Master,Tier 3,No Children,0,35,6,2,50,3.6602074629261714,60.06380386478688,55,1,0,7,24,46.8,80.7,64.48634400679545,70381.0,7372,8476,0
EMP_101925,44,Male,UK,Operations,Supply Coordinator,Bachelor,Tier 2,Parent,1,35,0,0,0,3.5576349771221185,65.72023941698922,45,2,0,11,23,53.1,64.9,65.94268393074873,46046.0,2077,0,0
EMP_101926,38,Male,Germany,HR,HRBP,PhD,Tier 1,Parent,0,35,8,1,100,3.474864665932592,66.15975709519152,32,1,1,2,20,53.2,59.8,66.66245114355883,69384.0,5280,5381,0
EMP_101927,47,Male,UK,Finance,Financial Analyst,Master,Tier 2,No Children,0,35,4,0,75,3.3454667144682766,49.09271010280127,42,0,0,8,31,72.1,60.4,59.52390246442217,55227.0,3457,0,0
EMP_101928,51,Female,UK,IT,Frontend Developer,Bachelor,Tier 3,Parent,0,28,10,2,50,2.5865702483064172,66.55486101737272,13,1,1,9,23,39.8,67.1,68.46325934169879,99387.0,7111,9959,0
EMP_101929,43,Female,Canada,Finance,Accountant,PhD,Tier 1,No Children,0,35,9,0,0,3.433395385672984,57.80539018895887,12,0,0,8,26,51.1,69.0,46.17868390523479,60387.0,4122,487,0
EMP_101930,49,Female,France,Finance,Financial Analyst,Bachelor,Tier 2,Parent,1,28,3,1,50,3.0488975558149862,44.10220272399452,13,1,0,4,3,51.5,64.8,68.21235452534674,60983.0,2701,4339,0
EMP_101931,30,Female,USA,HR,Recruiter,Bachelor,Tier 2,Parent,0,35,4,0,75,3.349516941550295,81.19711281236637,64,0,0,4,0,52.9,53.9,48.86974611002861,59702.0,3642,0,0
EMP_101932,53,Male,UK,Customer Support,Customer Success Manager,PhD,Tier 2,No Children,0,35,6,1,50,4.475737130148593,54.80467271776817,23,3,0,6,17,71.1,65.1,64.357922725773,58950.0,9446,5792,0
EMP_101933,34,Female,UK,Finance,Controller,Master,Tier 1,Parent,0,28,2,1,50,2.9336289800465094,60.862823146238675,34,0,0,11,50,52.6,67.2,63.03375668537784,68327.0,8780,6600,1
EMP_101934,39,Male,Canada,IT,Cloud Engineer,Bachelor,Tier 2,No Children,0,35,5,1,100,3.3185860254373436,72.42935325623486,45,0,0,0,17,61.7,60.6,58.66736184806845,76273.0,6890,6285,0
EMP_101935,37,Male,USA,Marketing,Growth Manager,Bachelor,Tier 2,No Children,0,28,7,1,50,3.696787558033142,69.68090353718269,34,1,0,4,32,58.9,74.1,55.07535613399648,71861.0,8005,0,0
EMP_101936,33,Female,UK,IT,DevOps Engineer,Master,Tier 2,No Children,0,28,7,1,0,4.283108305908513,47.263664466828466,23,1,1,7,21,66.9,73.8,51.1182464484028,71535.0,3179,5608,0
EMP_101937,32,Female,Germany,Customer Support,Support Agent,Master,Tier 1,No Children,0,28,6,0,100,3.4738042316220055,39.26865207904629,30,1,1,14,8,34.3,41.8,94.62902335229488,42951.0,6724,0,0
EMP_101938,61,Female,USA,Operations,Operations Manager,Master,Tier 1,No Children,0,35,4,1,0,4.232224307330282,,25,1,1,3,18,52.2,79.8,71.57536245122375,56428.0,2719,3249,0
EMP_101939,41,Male,Germany,Operations,Operations Manager,Master,Tier 2,Parent,0,35,4,0,100,3.170036357700052,73.08896674591043,49,2,0,13,21,50.8,49.6,54.59237617018415,53725.0,5745,4637,0
EMP_101940,29,Female,UK,Sales,Account Manager,Master,Tier 3,No Children,1,35,8,0,50,3.0758489141036747,72.6109255097752,55,2,1,10,21,87.9,69.5,65.90016806016486,70508.0,2474,0,0
EMP_101941,34,Male,UK,Sales,Account Manager,Bachelor,Tier 2,No Children,0,35,2,1,75,4.6390091076146645,64.00678003978045,2,0,1,6,22,72.5,64.7,59.27195863967152,73587.0,3940,7115,0
EMP_101942,29,Female,Spain,HR,Recruiter,Master,Tier 2,Parent,0,28,8,0,100,3.8483561065834264,67.60342573333476,32,0,1,16,3,67.2,57.4,66.43453288396925,59838.0,0,5256,0
EMP_101943,41,Female,UK,IT,Backend Developer,Master,Tier 2,Parent,0,28,7,0,50,2.9769660597538232,57.25163832791549,7,1,0,11,24,63.2,66.2,79.06835540230632,58212.0,1482,0,0
EMP_101944,34,Male,Canada,Customer Support,Support Agent,Master,Tier 3,No Children,0,28,8,0,25,3.1335427794351074,94.08944613634063,36,1,1,9,28,64.1,76.5,58.48355329915346,41403.0,26,362,0
EMP_101945,38,Female,USA,Data,ML Engineer,Bachelor,Tier 3,No Children,0,35,6,0,75,3.6306654957820736,78.76383135815423,40,1,0,0,16,45.6,67.5,63.25115867336208,70526.0,5415,0,0
EMP_101946,35,Male,UK,HR,Recruiter,Master,Tier 3,No Children,0,35,13,0,0,2.2972742873509544,60.44611114963459,58,0,0,7,12,70.4,71.1,76.11016190907299,69679.0,5633,1152,0
EMP_101947,30,Female,France,Marketing,Growth Manager,Master,Tier 2,Parent,0,35,6,0,50,3.247966614860728,67.64758638633302,34,2,0,6,0,59.8,63.4,63.2824620224186,53925.0,365,0,0
EMP_101948,25,Female,USA,HR,Recruiter,Bachelor,Tier 2,Parent,1,28,0,2,50,3.529073822557688,65.44752383968961,28,0,0,15,17,51.5,72.4,73.1713491135547,,4365,15097,0
EMP_101949,36,Male,France,Finance,Controller,Bachelor,Tier 2,Parent,0,28,3,1,25,2.644876188581656,54.32396481783227,27,0,0,3,21,68.0,65.8,53.67300793005454,65261.0,7559,2182,0
EMP_101950,46,Female,Canada,Sales,Account Manager,Master,Tier 2,Parent,0,35,3,1,75,4.101038780474677,58.74608806370637,0,1,1,6,17,72.3,70.4,76.51511424495321,64376.0,3485,6202,1
EMP_101951,39,Male,Canada,HR,Talent Manager,Bachelor,Tier 1,No Children,0,35,15,0,75,3.959736770180813,66.29741709286286,20,2,0,6,23,64.9,73.9,66.10670221267729,73100.0,8498,1189,0
EMP_101952,27,Male,France,Data,Data Scientist,Bachelor,Tier 2,No Children,1,35,1,0,100,3.9025734684966986,78.56801472748737,16,2,0,8,19,63.5,64.3,68.80385614595195,50713.0,1078,7993,0
EMP_101953,36,Female,France,Customer Support,Customer Success Manager,PhD,Tier 3,No Children,0,28,7,0,25,4.3311297977140075,100.0,37,1,0,5,41,61.0,55.5,55.4118444671221,56010.0,1550,0,0
EMP_101954,25,Female,UK,Operations,Operations Manager,Master,Tier 3,Parent,1,28,4,1,0,4.1537628850933555,57.19481250944304,0,0,0,8,15,52.4,74.8,54.51706603123349,66659.0,0,6620,0
EMP_101955,38,Male,Germany,Operations,Operations Manager,Master,Tier 3,No Children,0,35,8,0,75,2.0501012821490496,85.28683488057268,38,0,0,5,32,61.5,64.0,57.11581640962085,67479.0,7134,2916,0
EMP_101956,42,Female,Canada,Marketing,Content Specialist,Master,Tier 3,Parent,0,35,8,1,100,3.3825289902578675,65.18785267763369,35,1,0,3,31,59.3,58.5,53.79452921508269,70798.0,8862,1748,0
EMP_101957,42,Female,Germany,HR,HRBP,Master,Tier 2,Parent,1,35,4,0,50,3.5910530839621484,76.00636018978403,0,2,0,10,0,60.5,60.5,73.58836428768959,47539.0,3749,0,0
EMP_101958,45,Female,France,HR,Talent Manager,Bachelor,Tier 2,No Children,0,28,3,0,100,3.880863105861337,79.94814897104166,4,0,0,18,28,74.8,63.9,82.5195823774934,48366.0,1540,783,0
EMP_101959,22,Male,Spain,Operations,Supply Coordinator,Master,Tier 1,No Children,0,35,1,0,50,3.8449476764303783,60.727502194757854,37,1,0,8,0,66.1,62.7,46.13161505694963,45833.0,4658,0,0
EMP_101960,44,Male,Canada,Customer Support,Customer Success Manager,Bachelor,Tier 2,Parent,0,35,8,0,50,3.4424798539753407,60.357622808395945,13,1,0,15,29,81.3,55.7,40.332497880591,50895.0,7254,0,0
EMP_101961,40,Male,Germany,HR,HRBP,PhD,Tier 1,No Children,0,35,2,2,50,3.5930517571977596,55.77540121638525,44,1,0,2,27,82.6,55.5,63.877221591312335,67487.0,0,6625,0
EMP_101962,36,Male,USA,Finance,Financial Analyst,Master,Tier 2,Parent,0,35,0,1,0,3.7806866608452,80.32410628292878,42,1,1,8,13,62.6,72.6,78.49445994800075,64151.0,2433,2440,0
